,coin_code,exchange_code,name,name_zh,pair1,pair2,price,vol,volume,accounting,update_time,logo,price_usd,symbol_pair,exchange_url,is_focus,type,exclude,ads,adpairs,exrank,url,tickerid,open_interest,open_interest_ratio,showkline,changerate
0,monero,binance,Binance,币安网,XMR,USDT,259.48,163365.5343,42390088.84,2.94,刚刚,https://s2.feixiaoquan.com/logo/2/binance.png?x-oss-process=style/coin_36_webp,259.48,xmr_usdt,,0,0,0,[],[],9,,binance_xmr_usdt,0.0,0.0,1.0,5.93
1,monero,okex,OKEX,欧易OKEx,XMR,USDT,260.08,107525.4976,27965231.42,1.93,刚刚,https://s2.feixiaoquan.com/logo/2/okex.png?x-oss-process=style/coin_36_webp,260.08,xmr_usdt,,0,0,0,[],[],9,,okex_xmr_usdt,0.0,0.0,0.0,5.96
2,monero,huobipro,Huobi,火币全球站,XMR,USDT,259.59,55833.8443,14493907.64,1.01,刚刚,https://s2.feixiaoquan.com/logo/2/huobipro.png?x-oss-process=style/coin_36_webp,259.59,xmr_usdt,,0,0,0,[],[],9,https://www.huobi.vn/zh-cn/exchange/?s=xmr_usdt&invite_code=ejp25,huobipro_xmr_usdt,0.0,0.0,0.0,0.74
3,monero,binance,Binance,币安网,XMR,BTC,0.006625,43812.731,11381765.46,0.79,刚刚,https://s2.feixiaoquan.com/logo/2/binance.png?x-oss-process=style/coin_36_webp,259.78,xmr_btc,,0,0,0,[],[],9,,binance_xmr_btc,0.0,0.0,0.0,2.65
4,monero,okex,OKEX,欧易OKEx,XMR,BTC,0.006634,40651.5953,10583265.41,0.73,刚刚,https://s2.feixiaoquan.com/logo/2/okex.png?x-oss-process=style/coin_36_webp,260.34,xmr_btc,,0,0,0,[],[],9,,okex_xmr_btc,0.0,0.0,0.0,2.69
5,monero,binance,Binance,币安网,XMR,ETH,0.09376,10354.859,2699692.89,0.19,刚刚,https://s2.feixiaoquan.com/logo/2/binance.png?x-oss-process=style/coin_36_webp,260.72,xmr_eth,,0,0,0,[],[],9,,binance_xmr_eth,0.0,0.0,0.0,-0.93
6,monero,binance,Binance,币安网,XMR,BUSD,260.39,8247.3308,2147522.47,0.15,刚刚,https://s2.feixiaoquan.com/logo/2/binance.png?x-oss-process=style/coin_36_webp,260.39,xmr_busd,,0,0,0,[],[],9,,binance_xmr_busd,0.0,0.0,0.0,6.17
7,monero,bitfinex,Bitfinex,,XMR,USD,260.49,5084.724,1324519.75,0.09,刚刚,https://s2.feixiaoquan.com/logo/2/bitfinex.png?x-oss-process=style/coin_36_webp,260.49,xmr_usd,https://www.bitfinex.com,0,0,0,[],[],9,,bitfinex_xmr_usd,0.0,0.0,0.0,5.88
8,monero,binance,Binance,币安网,XMR,BNB,0.697,3051.155,792668.13,0.05,刚刚,https://s2.feixiaoquan.com/logo/2/binance.png?x-oss-process=style/coin_36_webp,259.79,xmr_bnb,,0,0,0,[],[],9,,binance_xmr_bnb,0.0,0.0,0.0,-4.91
9,monero,huobipro,Huobi,火币全球站,XMR,BTC,0.006627,2693.4234,700468.95,0.05,刚刚,https://s2.feixiaoquan.com/logo/2/huobipro.png?x-oss-process=style/coin_36_webp,260.07,xmr_btc,,0,0,0,[],[],9,https://www.huobi.vn/zh-cn/exchange/?s=xmr_btc&invite_code=ejp25,huobipro_xmr_btc,0.0,0.0,0.0,-0.33
10,monero,okex,OKEX,欧易OKEx,XMR,ETH,0.093,1281.6371,331688.19,0.02,3分钟前,https://s2.feixiaoquan.com/logo/2/okex.png?x-oss-process=style/coin_36_webp,258.8,xmr_eth,,0,0,0,[],[],9,,okex_xmr_eth,0.0,0.0,0.0,-1.06
11,monero,bitfinex,Bitfinex,,XMR,BTC,0.006623,575.697537,149833.36,0.01,刚刚,https://s2.feixiaoquan.com/logo/2/bitfinex.png?x-oss-process=style/coin_36_webp,260.26,xmr_btc,https://www.bitfinex.com,0,0,0,[],[],9,,bitfinex_xmr_btc,0.0,0.0,0.0,2.92
12,monero,huobipro,Huobi,火币全球站,XMR,ETH,0.093648,480.6616,125285.58,0.01,刚刚,https://s2.feixiaoquan.com/logo/2/huobipro.png?x-oss-process=style/coin_36_webp,260.65,xmr_eth,,0,0,0,[],[],9,https://www.huobi.vn/zh-cn/exchange/?s=xmr_eth&invite_code=ejp25,huobipro_xmr_eth,0.0,0.0,0.0,-0.22
13,monero,zb,ZB,ZB网,XMR,USDT,259.881,300.168,78007.96,0.01,刚刚,https://s2.feixiaoquan.com/logo/2/zb.png?x-oss-process=style/coin_36_webp,259.88,xmr_usdt,,0,0,0,[],[],8,https://www.zb.plus/trade/kline/xmr_usdt,zb_xmr_usdt,0.0,0.0,0.0,6.4
14,monero,zb,ZB,ZB网,XMR,QC,1680.87,283.318,74516.61,0.01,刚刚,https://s2.feixiaoquan.com/logo/2/zb.png?x-oss-process=style/coin_36_webp,263.01,xmr_qc,,0,0,0,[],[],8,https://www.zb.plus/trade/kline/xmr_qc,zb_xmr_qc,0.0,0.0,0.0,6.14
15,monero,bitfinex,Bitfinex,,XMR,UST,260.16,283.655714,73795.87,0.01,刚刚,https://s2.feixiaoquan.com/logo/2/bitfinex.png?x-oss-process=style/coin_36_webp,260.16,xmr_ust,,0,0,0,[],[],9,,bitfinex_xmr_ust,0.0,0.0,0.0,7.21
16,monero,citex,CITEX,C网(CITEX),XMR,BTC,0.006959,2936583.527,800629053.0,54.69,刚刚,https://s2.feixiaoquan.com/logo/2/citex.png?x-oss-process=style/coin_36_webp,272.64,xmr_btc,,0,0,0,[],[],5,,citex_xmr_btc,0.0,0.0,0.0,0.27
17,monero,coinw,Coinw,币赢国际站,XMR,CNYT,1681.785,569610.3,149897048.0,10.38,刚刚,https://s2.feixiaoquan.com/logo/2/coinw.png?x-oss-process=style/ex_72_webp&v=1597374303,263.16,xmr_cnyt,,0,0,0,[],[],7,,coinw_xmr_cnyt,0.0,0.0,0.0,5.98
18,monero,homiex,HomiEx,红米(HomiEx),XMR,USDT,259.49,225125.5768,58417835.92,4.03,刚刚,https://s2.feixiaoquan.com/logo/2/1575958707218_72.webp?v=1577858755,259.49,xmr_usdt,,0,0,0,[],[],5,,homiex_xmr_usdt,0.0,0.0,0.0,6.65
19,monero,bhex,BHEX,BHEX,XMR,USDT,258.66,225152.0264,58237823.15,4.03,刚刚,https://s2.feixiaoquan.com/logo/2/bhex.png?x-oss-process=style/ex_72_webp&v=1620279939,258.66,xmr_usdt,,0,0,0,[],[],6,,bhex_xmr_usdt,0.0,0.0,0.0,6.3
20,monero,deerdex,DeerDex,鹿网,XMR,USDT,258.66,225152.0264,58237823.15,4.03,刚刚,https://s2.feixiaoquan.com/logo/2/deerdex.png?x-oss-process=style/ex_72_webp&v=1593412889,258.66,xmr_usdt,,0,0,0,[],[],4,,deerdex_xmr_usdt,0.0,0.0,0.0,6.3
21,monero,tokencan,Tokencan,T网(Tokencan),XMR,USDT,259.36,157252.1008,40784904.86,2.83,刚刚,https://s2.feixiaoquan.com/logo/2/tokencan.png?x-oss-process=style/coin_36_webp,259.36,xmr_usdt,,0,0,0,[],[],7,,tokencan_xmr_usdt,0.0,0.0,0.0,0.75
22,monero,coinw,Coinw,币赢国际站,XMR,USDT,260.33,77401.08,20149823.16,1.39,刚刚,https://s2.feixiaoquan.com/logo/2/coinw.png?x-oss-process=style/ex_72_webp&v=1597374303,260.33,xmr_usdt,,0,0,0,[],[],7,,coinw_xmr_usdt,0.0,0.0,0.0,6.97
23,monero,hitbtc,HitBTC,,XMR,USD,260.2355,71266.383,18546042.81,1.29,刚刚,https://s2.feixiaoquan.com/logo/2/hitbtc.png?x-oss-process=style/coin_36_webp,260.24,xmr_usd,,0,0,0,[],[],7,,hitbtc_xmr_usd,0.0,0.0,0.0,6.23
24,monero,wankejia,WanKeJia,玩客家,XMR,BITCNY,1668.8811,63386.1872,16552545.82,1.15,3分钟前,https://s2.feixiaoquan.com/logo/2/wankejia.png?x-oss-process=style/coin_36_webp,261.14,xmr_bitcny,,0,0,0,[],[],5,,wankejia_xmr_bitcny,0.0,0.0,0.0,1.12
25,monero,dibi,DiBi,,XMR,USDT,259.79,61824.8849,16061486.85,1.11,刚刚,https://s2.feixiaoquan.com/logo/2/dibi.png?x-oss-process=style/ex_72_webp&v=1590374802,259.79,xmr_usdt,,0,0,0,[],[],5,,dibi_xmr_usdt,0.0,0.0,0.0,6.31
26,monero,aboutcoin,BONIRY COIN,邦尼,XMR,USDT,259.84,55850.2447,14512127.58,1.01,刚刚,https://s2.feixiaoquan.com/logo/2/aboutcoin.png?x-oss-process=style/ex_72_webp&v=1602318543,259.84,xmr_usdt,,0,0,0,[],[],5,,aboutcoin_xmr_usdt,0.0,0.0,0.0,0.0
27,monero,hitbtc,HitBTC,,XMR,BTC,0.006629,54696.303,14208728.38,0.98,刚刚,https://s2.feixiaoquan.com/logo/2/hitbtc.png?x-oss-process=style/coin_36_webp,259.77,xmr_btc,https://hitbtc.com/exchange/XMR-to-BTC,0,0,0,[],[],7,,hitbtc_xmr_btc,0.0,0.0,0.0,3.11
28,monero,shuzibi,DigiFinex,,XMR,USDT,260.28,46166.4019,12016191.09,0.83,刚刚,https://s2.feixiaoquan.com/logo/2/shuzibi.png?x-oss-process=style/ex_72_webp&v=1593328236,260.28,xmr_usdt,,0,0,0,[],[],7,,shuzibi_xmr_usdt,0.0,0.0,0.0,6.41
29,monero,zbg,ZBG,,XMR,USDT,259.52,31353.835,8136947.26,0.56,刚刚,https://s2.feixiaoquan.com/logo/2/zbg.png?x-oss-process=style/coin_36_webp,259.52,xmr_usdt,,0,0,0,[],[],7,,zbg_xmr_usdt,0.0,0.0,0.0,5.41
30,monero,ztcom,ZT,,XMR,USDT,260.42,19897.2378,5181638.67,0.36,刚刚,https://s2.feixiaoquan.com/logo/2/ztcom.png?x-oss-process=style/ex_72_webp&v=1615877300,260.42,xmr_usdt,,0,0,0,[],[],7,,ztcom_xmr_usdt,0.0,0.0,0.0,0.97
31,monero,xt,XT.COM,,XMR,USDT,260.1603,19023.96,4949279.14,0.34,刚刚,https://s2.feixiaoquan.com/logo/2/xt.png?x-oss-process=style/coin_36_webp,260.16,xmr_usdt,,0,0,0,[],[],6,,xt_xmr_usdt,0.0,0.0,0.0,8.05
32,monero,kraken,Kraken,K网(Kraken),XMR,USD,260.15,13822.028,3595800.58,0.25,刚刚,https://s2.feixiaoquan.com/logo/2/kraken.png?x-oss-process=style/coin_36_webp,260.15,xmr_usd,https://www.kraken.com,0,0,0,[],[],8,,kraken_xmr_usd,0.0,0.0,0.0,5.33
33,monero,bkex,BKEX,,XMR,USDT,259.54,13527.9478,3511043.57,0.24,刚刚,https://s2.feixiaoquan.com/logo/2/bkex.png?x-oss-process=style/ex_72_webp&v=1587708422,259.54,xmr_usdt,,0,0,0,[],[],6,,bkex_xmr_usdt,0.0,0.0,0.0,6.3
34,monero,kraken,Kraken,K网(Kraken),XMR,EUR,213.39,9794.509,2550488.35,0.18,刚刚,https://s2.feixiaoquan.com/logo/2/kraken.png?x-oss-process=style/coin_36_webp,260.4,xmr_eur,https://www.kraken.com,0,0,0,[],[],8,,kraken_xmr_eur,0.0,0.0,0.0,5.68
35,monero,bithumbpro,Bithumb Global,,XMR,USDT,259.44,8928.1271,2316313.29,0.16,刚刚,https://s2.feixiaoquan.com/logo/2/bithumbpro.png?x-oss-process=style/coin_36_webp,259.44,xmr_usdt,,0,0,0,[],[],5,,bithumbpro_xmr_usdt,0.0,0.0,0.0,6.23
36,monero,shuzibi,DigiFinex,,XMR,BTC,0.006635,6960.721,1812230.42,0.13,刚刚,https://s2.feixiaoquan.com/logo/2/shuzibi.png?x-oss-process=style/ex_72_webp&v=1593328236,260.35,xmr_btc,,0,0,0,[],[],7,,shuzibi_xmr_btc,0.0,0.0,0.0,3.0
37,monero,poloniex,Poloniex,P网(Poloniex),XMR,BTC,0.006632,6914.8866,1799142.84,0.12,刚刚,https://s2.feixiaoquan.com/logo/2/poloniex.png?x-oss-process=style/ex_72_webp&v=1600153929,260.18,xmr_btc,https://poloniex.com/exchange/#btc_xmr,0,0,0,[],[],8,,poloniex_xmr_btc,0.0,0.0,0.0,3.48
38,monero,pkex,PKEX,,XMR,ETH,0.094619,7190.8061,1767522.65,0.12,3分钟前,https://s2.feixiaoquan.com/logo/2/pkex.png?x-oss-process=style/ex_72_webp&v=1593488768,245.8,xmr_eth,,0,0,0,[],[],6,,pkex_xmr_eth,0.0,0.0,0.0,0.0
39,monero,homiex,HomiEx,红米(HomiEx),XMR,BTC,0.006605,6771.9822,1756374.07,0.12,刚刚,https://s2.feixiaoquan.com/logo/2/1575958707218_72.webp?v=1577858755,259.36,xmr_btc,,0,0,0,[],[],5,,homiex_xmr_btc,0.0,0.0,0.0,1.93
40,monero,deerdex,DeerDex,鹿网,XMR,BTC,0.006605,6771.9822,1752394.08,0.12,刚刚,https://s2.feixiaoquan.com/logo/2/deerdex.png?x-oss-process=style/ex_72_webp&v=1593412889,258.77,xmr_btc,,0,0,0,[],[],4,,deerdex_xmr_btc,0.0,0.0,0.0,1.93
41,monero,bhex,BHEX,BHEX,XMR,BTC,0.0066,6772.2842,1748601.0,0.12,刚刚,https://s2.feixiaoquan.com/logo/2/bhex.png?x-oss-process=style/ex_72_webp&v=1620279939,258.2,xmr_btc,,0,0,0,[],[],6,,bhex_xmr_btc,0.0,0.0,0.0,1.85
42,monero,aemex,SENbit,,XMR,USDT,259.45,6625.167,1718899.58,0.12,刚刚,https://s2.feixiaoquan.com/logo/2/aemex.png?x-oss-process=style/ex_72_webp&v=1595581243,259.45,xmr_usdt,,0,0,0,[],[],4,,aemex_xmr_usdt,0.0,0.0,0.0,5.74
43,monero,gate-io,gate.io,芝麻开门,XMR,USDT,260.29,6256.1301,1628408.1,0.11,刚刚,https://s2.feixiaoquan.com/logo/2/gate-io.png?x-oss-process=style/coin_36_webp,260.29,xmr_usdt,,0,0,0,[],[],8,,gate-io_xmr_usdt,0.0,0.0,0.0,6.4
44,monero,kraken,Kraken,K网(Kraken),XMR,BTC,0.006633,6027.299,1568690.92,0.11,刚刚,https://s2.feixiaoquan.com/logo/2/kraken.png?x-oss-process=style/coin_36_webp,260.26,xmr_btc,https://www.kraken.com,0,0,0,[],[],8,,kraken_xmr_btc,0.0,0.0,0.0,3.09
45,monero,bione,Bione,,XMR,USDT,260.44,5782.1221,1505895.88,0.1,刚刚,https://s2.feixiaoquan.com/logo/2/bione_72.webp?v=1584520181,260.44,xmr_usdt,,0,0,0,[],[],6,,bione_xmr_usdt,0.0,0.0,0.0,1.22
46,monero,btuex,BitMec,,XMR,USDT,260.2,5781.168,1504259.91,0.1,刚刚,https://s2.feixiaoquan.com/logo/2/btuex.png?x-oss-process=style/ex_72_webp&v=1615773159,260.2,xmr_usdt,,0,0,0,[],[],6,,btuex_xmr_usdt,0.0,0.0,0.0,1.12
47,monero,zdcoin,支点(Zhidian.io),支点(Zhidian.io),XMR,USDT,259.71,5781.1353,1501418.65,0.1,刚刚,https://s2.feixiaoquan.com/logo/2/zdcoin.png?x-oss-process=style/ex_72_webp&v=1590030323,259.71,xmr_usdt,,0,0,0,[],[],5,,zdcoin_xmr_usdt,0.0,0.0,0.0,0.93
48,monero,ffexpro,FFEX,法拉第,XMR,USDT,259.65,5780.6563,1500947.41,0.1,刚刚,https://s2.feixiaoquan.com/logo/2/ffexpro.png?x-oss-process=style/coin_36_webp,259.65,xmr_usdt,,0,0,0,[],[],5,,ffexpro_xmr_usdt,0.0,0.0,0.0,0.91
49,monero,goko,GOKO,,XMR,USDT,259.71,5522.1405,1434155.11,0.1,刚刚,https://s2.feixiaoquan.com/logo/2/goko.png?x-oss-process=style/coin_36_webp,259.71,xmr_usdt,,0,0,0,[],[],5,,goko_xmr_usdt,0.0,0.0,0.0,0.93
50,monero,tokok,TOKOK,,XMR,BTC,0.006627,4770.49,1238865.6,0.09,刚刚,https://s2.feixiaoquan.com/logo/2/tokok.png?x-oss-process=style/coin_36_webp,259.69,xmr_btc,,0,0,0,[],[],5,,tokok_xmr_btc,0.0,0.0,0.0,0.0
51,monero,kucoin,KuCoin,库币（KuCoin）,XMR,USDT,260.0,3954.8248,1028254.45,0.07,刚刚,https://s2.feixiaoquan.com/logo/2/kucoin.png?x-oss-process=style/ex_72_webp&v=1610522133,260.0,xmr_usdt,,0,0,0,[],[],8,,kucoin_xmr_usdt,0.0,0.0,0.0,6.21
52,monero,hitbtc,HitBTC,,XMR,ETH,0.093484,2964.368,770363.9,0.05,1分钟前,https://s2.feixiaoquan.com/logo/2/hitbtc.png?x-oss-process=style/coin_36_webp,259.87,xmr_eth,https://hitbtc.com/exchange/XMR-to-ETH,0,0,0,[],[],7,,hitbtc_xmr_eth,0.0,0.0,0.0,-0.71
53,monero,kucoin,KuCoin,库币（KuCoin）,XMR,BTC,0.006634,2796.1394,727283.0,0.05,1分钟前,https://s2.feixiaoquan.com/logo/2/kucoin.png?x-oss-process=style/ex_72_webp&v=1610522133,260.1,xmr_btc,,0,0,0,[],[],8,,kucoin_xmr_btc,0.0,0.0,0.0,2.86
54,monero,tokok,TOKOK,,XMR,ETH,0.0938,2126.9728,554877.35,0.04,刚刚,https://s2.feixiaoquan.com/logo/2/tokok.png?x-oss-process=style/coin_36_webp,260.88,xmr_eth,,0,0,0,[],[],5,,tokok_xmr_eth,0.0,0.0,0.0,0.0
55,monero,bikicoin,BiKi,,XMR,USDT,260.4,2077.3532,540942.77,0.04,1分钟前,https://s2.feixiaoquan.com/logo/2/bikicoin_72.webp?v=1584932151,260.4,xmr_usdt,,0,0,0,[],[],7,,bikicoin_xmr_usdt,0.0,0.0,0.0,1.15
56,monero,hoo,Hoo,虎符,XMR,USDT,262.01,2018.6441,528904.94,0.04,刚刚,https://s2.feixiaoquan.com/logo/2/hoo.png?x-oss-process=style/ex_72_webp&v=1597221468,262.01,xmr_usdt,,0,0,0,[],[],7,,hoo_xmr_usdt,0.0,0.0,0.0,5.91
57,monero,poloniex,Poloniex,P网(Poloniex),XMR,USDT,259.573608,1807.174,469094.68,0.03,刚刚,https://s2.feixiaoquan.com/logo/2/poloniex.png?x-oss-process=style/ex_72_webp&v=1600153929,259.57,xmr_usdt,https://poloniex.com/exchange/#usdt_xmr,0,0,0,[],[],8,,poloniex_xmr_usdt,0.0,0.0,0.0,5.56
58,monero,tokok,TOKOK,,XMR,USDT,260.14999,1220.3947,317485.67,0.02,刚刚,https://s2.feixiaoquan.com/logo/2/tokok.png?x-oss-process=style/coin_36_webp,260.15,xmr_usdt,,0,0,0,[],[],5,,tokok_xmr_usdt,0.0,0.0,0.0,0.0
59,monero,exmo,Exmo,,XMR,USD,259.844268,942.222758,244831.18,0.02,刚刚,https://s2.feixiaoquan.com/logo/2/exmo.png?x-oss-process=style/coin_36_webp,259.84,xmr_usd,https://exmo.com/,0,0,0,[],[],5,,exmo_xmr_usd,0.0,0.0,0.0,0.0
60,monero,gate-io,gate.io,芝麻开门,XMR,BTC,0.006615,909.886286,235598.14,0.02,刚刚,https://s2.feixiaoquan.com/logo/2/gate-io.png?x-oss-process=style/coin_36_webp,258.93,xmr_btc,https://gate.io/trade/xmr_btc,0,0,0,[],[],8,,gate-io_xmr_btc,0.0,0.0,0.0,2.54
61,monero,mexc,MXC,抹茶（MXC）,XMR,USDT,260.11,883.969,229929.18,0.02,刚刚,https://s2.feixiaoquan.com/logo/2/mexc.png?x-oss-process=style/coin_36_webp,260.11,xmr_usdt,,0,0,0,[],[],8,https://www.mxc.io/,mexc_xmr_usdt,0.0,0.0,0.0,8.71
62,monero,aemex,SENbit,,XMR,ETH,0.09394,869.98,226751.84,0.02,1分钟前,https://s2.feixiaoquan.com/logo/2/aemex.png?x-oss-process=style/ex_72_webp&v=1595581243,260.64,xmr_eth,,0,0,0,[],[],4,,aemex_xmr_eth,0.0,0.0,0.0,0.66
63,monero,aofex,AOFEX,A网(AOFEX),XMR,USDT,259.62,829.241384,215287.65,0.01,刚刚,https://s2.feixiaoquan.com/logo/2/aofex.png?x-oss-process=style/coin_36_webp,259.62,xmr_usdt,,0,0,0,[],[],8,,aofex_xmr_usdt,0.0,0.0,0.0,8.24
64,monero,exmo,Exmo,,XMR,BTC,0.006626,818.668673,212752.63,0.01,刚刚,https://s2.feixiaoquan.com/logo/2/exmo.png?x-oss-process=style/coin_36_webp,259.88,xmr_btc,https://exmo.com/,0,0,0,[],[],5,,exmo_xmr_btc,0.0,0.0,0.0,0.0
65,monero,shuzibi,DigiFinex,,XMR,ETH,0.09367,674.164,175700.56,0.01,刚刚,https://s2.feixiaoquan.com/logo/2/shuzibi.png?x-oss-process=style/ex_72_webp&v=1593328236,260.62,xmr_eth,,0,0,0,[],[],7,,shuzibi_xmr_eth,0.0,0.0,0.0,-0.5
66,monero,zgcom,ZG.com,,XMR,USDT,258.49,678.1652,175298.92,0.01,刚刚,https://s2.feixiaoquan.com/logo/2/zgcom.png?x-oss-process=style/ex_72_webp&v=1591068166,258.49,xmr_usdt,,0,0,0,[],[],6,,zgcom_xmr_usdt,0.0,0.0,0.0,5.52
67,monero,aofex,AOFEX,A网(AOFEX),XMR,AQ,1671.7,647.931,169485.24,0.01,刚刚,https://s2.feixiaoquan.com/logo/2/aofex.png?x-oss-process=style/coin_36_webp,261.58,xmr_aq,,0,0,0,[],[],8,,aofex_xmr_aq,0.0,0.0,0.0,8.0
68,monero,kucoin,KuCoin,库币（KuCoin）,XMR,ETH,0.09334,384.410373,99806.93,0.01,1分钟前,https://s2.feixiaoquan.com/logo/2/kucoin.png?x-oss-process=style/ex_72_webp&v=1610522133,259.64,xmr_eth,,0,0,0,[],[],8,,kucoin_xmr_eth,0.0,0.0,0.0,-1.12
69,monero,exmo,Exmo,,XMR,ETH,0.093497,359.413468,93521.12,0.01,刚刚,https://s2.feixiaoquan.com/logo/2/exmo.png?x-oss-process=style/coin_36_webp,260.2,xmr_eth,,0,0,0,[],[],5,,exmo_xmr_eth,0.0,0.0,0.0,0.0
70,monero,exmo,Exmo,,XMR,EUR,212.266797,284.562787,73719.12,0.01,刚刚,https://s2.feixiaoquan.com/logo/2/exmo.png?x-oss-process=style/coin_36_webp,259.06,xmr_eur,https://exmo.com/,0,0,0,[],[],5,,exmo_xmr_eur,0.0,0.0,0.0,0.0
71,monero,wbfex,WBFex,瓦特(WBF),XMR,USDT,259.66,104.852,27225.87,0.0,刚刚,https://s2.feixiaoquan.com/logo/2/wbfex_72.webp?v=1583205240,259.66,xmr_usdt,,0,0,0,[],[],7,,wbfex_xmr_usdt,0.0,0.0,0.0,1.14
72,monero,exmo,Exmo,,XMR,RUB,19163.4817,62.887091,16335.61,0.0,刚刚,https://s2.feixiaoquan.com/logo/2/exmo.png?x-oss-process=style/coin_36_webp,259.76,xmr_rub,,0,0,0,[],[],5,,exmo_xmr_rub,0.0,0.0,0.0,0.0
73,monero,exmo,Exmo,,XMR,UAH,7408.5473,42.238912,11346.8,0.0,刚刚,https://s2.feixiaoquan.com/logo/2/exmo.png?x-oss-process=style/coin_36_webp,268.63,xmr_uah,,0,0,0,[],[],5,,exmo_xmr_uah,0.0,0.0,0.0,0.0
74,monero,poloniex,Poloniex,P网(Poloniex),XMR,USDC,259.897028,43.500291,11298.81,0.0,刚刚,https://s2.feixiaoquan.com/logo/2/poloniex.png?x-oss-process=style/ex_72_webp&v=1600153929,259.74,xmr_usdc,,0,0,0,[],[],8,,poloniex_xmr_usdc,0.0,0.0,0.0,6.22
75,monero,southxchange,SouthXchange,,XMR,BTC,0.006732,32.864898,8740.91,0.0,4分钟前,https://s2.feixiaoquan.com/logo/2/southxchange.png?x-oss-process=style/coin_36_webp,265.96,xmr_btc,https://www.southxchange.com/Market/Book/XMR/BTC,0,0,0,[],[],0,,southxchange_xmr_btc,0.0,0.0,0.0,0.0
76,monero,hotbit,Hotbit,,XMR,USDT,252.72,28.9978,7328.32,0.0,4分钟前,https://s2.feixiaoquan.com/logo/2/hotbit.png?x-oss-process=style/ex_72_webp&v=1585819031,252.72,xmr_usdt,,0,0,0,[],[],5,,hotbit_xmr_usdt,0.0,0.0,0.0,5.62
77,monero,hitbtc,HitBTC,,XMR,EOS,42.0173,11.341,2971.95,0.0,3分钟前,https://s2.feixiaoquan.com/logo/2/hitbtc.png?x-oss-process=style/coin_36_webp,262.05,xmr_eos,,0,0,0,[],[],7,,hitbtc_xmr_eos,0.0,0.0,0.0,-6.47
78,monero,hotbit,Hotbit,,XMR,ETH,0.09099,2.1222,524.65,0.0,3小时前,https://s2.feixiaoquan.com/logo/2/hotbit.png?x-oss-process=style/ex_72_webp&v=1585819031,247.22,xmr_eth,,0,0,0,[],[],5,,hotbit_xmr_eth,0.0,0.0,0.0,0.36
79,monero,hotbit,Hotbit,,XMR,BTC,0.00643,0.8986,219.11,0.0,2小时前,https://s2.feixiaoquan.com/logo/2/hotbit.png?x-oss-process=style/ex_72_webp&v=1585819031,243.83,xmr_btc,,0,0,0,[],[],5,,hotbit_xmr_btc,0.0,0.0,0.0,-1.62
80,monero,crex24,CREX24,,XMR,BTC,0.00668,0.586758,153.53,0.0,2分钟前,https://s2.feixiaoquan.com/logo/2/crex24.png?x-oss-process=style/coin_36_webp,261.66,xmr_btc,https://crex24.com/exchange/XMR-BTC,0,0,0,[],[],0,,crex24_xmr_btc,0.0,0.0,0.0,4.87
81,monero,hitbtc,HitBTC,,XMR,DAI,258.7261,0.355,92.4429,0.0,3分钟前,https://s2.feixiaoquan.com/logo/2/hitbtc.png?x-oss-process=style/coin_36_webp,260.4,xmr_dai,https://hitbtc.com/exchange/XMR-to-DAI,0,0,0,[],[],7,,hitbtc_xmr_dai,0.0,0.0,0.0,6.23
82,monero,hitbtc,HitBTC,,XMR,BCH,0.350264,0.166,43.0955,0.0,刚刚,https://s2.feixiaoquan.com/logo/2/hitbtc.png?x-oss-process=style/coin_36_webp,259.61,xmr_bch,,0,0,0,[],[],7,,hitbtc_xmr_bch,0.0,0.0,0.0,0.3
83,monero,hitbtc,HitBTC,,XMR,TUSD,260.1714,0.0401,10.492,0.0,1分钟前,https://s2.feixiaoquan.com/logo/2/hitbtc.png?x-oss-process=style/coin_36_webp,261.65,xmr_tusd,,0,0,0,[],[],7,,hitbtc_xmr_tusd,0.0,0.0,0.0,6.76
84,monero,southxchange,SouthXchange,,XMR,BCH,0.34911,0.039144,10.0926,0.0,6小时前,https://s2.feixiaoquan.com/logo/2/southxchange.png?x-oss-process=style/coin_36_webp,257.83,xmr_bch,https://www.southxchange.com/Market/Book/XMR/BCH,0,0,0,[],[],0,,southxchange_xmr_bch,0.0,0.0,0.0,0.0
85,monero,southxchange,SouthXchange,,XMR,DASH,1.260644,0.000551,0.1453,0.0,55分钟前,https://s2.feixiaoquan.com/logo/2/southxchange.png?x-oss-process=style/coin_36_webp,263.71,xmr_dash,,0,0,0,[],[],0,,southxchange_xmr_dash,0.0,0.0,0.0,0.0
86,monero,instantex,ZOOOO,,XMR,USDT,259.76,4546479.5404,1180993525.0,0.0,刚刚,https://s2.feixiaoquan.com/logo/2/instantex_72.webp?v=1574042411,259.76,xmr_usdt,,0,0,1,[],[],0,,instantex_xmr_usdt,0.0,0.0,0.0,0.98
87,monero,citex,CITEX,C网(CITEX),XMR,ETH,0.09225,3471803.222,890156320.0,0.0,刚刚,https://s2.feixiaoquan.com/logo/2/citex.png?x-oss-process=style/coin_36_webp,256.4,xmr_eth,,0,0,1,[],[],5,,citex_xmr_eth,0.0,0.0,0.0,-3.16
88,monero,ukexpro,UKEX Global,UKEX全球站,XMR,USDT,259.47,225639.7307,58546740.92,0.0,1分钟前,https://s2.feixiaoquan.com/logo/2/allcoin.png?x-oss-process=style/ex_72_webp&v=1602210916,259.47,xmr_usdt,,0,0,1,[],[],0,,ukexpro_xmr_usdt,0.0,0.0,0.0,6.17
